"year","month","CC","EC","LC","OSF","WO"
1970,4,-0.457947820425034,-0.339407652616501,-0.0261293668299913,-0.091919869184494,-3.54835820198059
1970,5,7.59921646118164,7.76081800460815,7.93696546554565,7.90825033187866,4.90353107452393
1970,6,12.2394399642944,12.6532688140869,12.8875532150269,12.968373298645,9.6735668182373
1970,7,16.8683605194092,17.1343746185303,17.3981304168701,17.451021194458,14.4497270584106
1970,8,17.5810642242432,17.8153057098389,18.2451763153076,18.5565376281738,15.1864452362061
1970,9,9.47092819213867,9.50220775604248,9.78574657440186,9.69890022277832,7.31324148178101
1970,10,2.3786416053772,2.51396679878235,2.96125102043152,3.10859084129333,0.123934969305992
1970,11,-0.689110517501831,-0.307196348905563,-0.140787243843079,0.139187052845955,-3.10810446739197
1970,12,-6.21307802200317,-5.59625244140625,-6.38021850585938,-5.82229471206665,-7.73695755004883
1971,1,-4.890793800354,-5.12265777587891,-4.17332601547241,-4.17163324356079,-7.24979019165039
1971,2,-4.83836984634399,-5.0331449508667,-4.47486925125122,-3.68161225318909,-6.95692253112793
1971,3,-2.75869512557983,-2.63237762451172,-2.81539559364319,-2.20405673980713,-5.28327560424805
1971,4,2.94620394706726,2.99856686592102,3.08955550193787,3.07054352760315,0.134693369269371
1971,5,7.00417375564575,7.12265682220459,7.37041854858398,7.46469736099243,4.22873163223267
1971,6,12.3358879089355,12.9164657592773,12.4998722076416,12.5384073257446,9.93096923828125
1971,7,16.8599319458008,17.4131317138672,17.4672756195068,17.7389354705811,14.6689119338989
1971,8,17.1558094024658,17.4296722412109,17.6954669952393,18.0466060638428,14.8830671310425
1971,9,9.29136276245117,9.48257446289062,9.61843109130859,9.62923908233643,6.95025205612183
1971,10,3.97571849822998,3.83611702919006,4.09677457809448,4.12953233718872,1.70633864402771
1971,11,-2.91124367713928,-2.1723849773407,-2.94568800926208,-2.1599133014679,-4.8608341217041
1971,12,-8.61550426483154,-8.11045551300049,-8.22598648071289,-7.60121774673462,-10.359676361084
1972,1,-6.09406232833862,-6.24332189559937,-6.07879257202148,-5.27325916290283,-8.03333377838135
1972,2,-3.26181387901306,-2.90090179443359,-3.59891581535339,-2.58362913131714,-4.85796117782593
1972,3,1.63391304016113,1.80306327342987,1.6343058347702,2.01219844818115,-0.906276643276215
1972,4,3.06849384307861,2.98432421684265,3.04977631568909,2.96120953559875,0.343253672122955
1972,5,8.19618797302246,8.51334762573242,8.37858009338379,8.60392189025879,5.59844732284546
1972,6,13.4269638061523,13.7914447784424,13.6344890594482,13.8495817184448,10.9603996276855
1972,7,16.7096099853516,16.8451862335205,16.8268585205078,17.089427947998,14.2555160522461
1972,8,15.826099395752,16.2077465057373,16.3090686798096,16.6155300140381,13.3254251480103
1972,9,10.4890308380127,10.6052684783936,10.6942644119263,10.6530265808105,7.91465139389038
1972,10,5.99058723449707,6.20643520355225,6.23999404907227,6.3666820526123,3.58893513679504
1972,11,-3.33410620689392,-2.84853482246399,-2.80718874931335,-2.4677402973175,-5.74007511138916
1972,12,-8.53351593017578,-8.23237323760986,-8.51001739501953,-8.42133045196533,-9.9181604385376
1973,1,-9.52029895782471,-8.18045520782471,-10.3163948059082,-9.11397743225098,-9.97379302978516
1973,2,-6.26968336105347,-5.19319534301758,-6.65774965286255,-5.70327472686768,-6.93842554092407
1973,3,-3.46564698219299,-2.78754806518555,-3.54460787773132,-2.61721158027649,-5.67495822906494
1973,4,0.74583625793457,0.980710387229919,0.945814073085785,1.29325497150421,-1.95470225811005
1973,5,8.25030708312988,8.35701274871826,8.4589262008667,8.58810043334961,5.50897550582886
1973,6,12.4010210037231,12.6942100524902,12.5626764297485,12.8089227676392,9.9572868347168
1973,7,16.1079216003418,16.6649971008301,16.5575046539307,16.8734264373779,13.6519927978516
1973,8,16.1668395996094,16.7774753570557,16.5259876251221,16.8519439697266,13.8712530136108
1973,9,10.0646677017212,10.3398361206055,10.3580198287964,10.3701667785645,7.71576976776123
1973,10,6.40786123275757,6.90266180038452,6.32332992553711,6.52067613601685,4.41683483123779
1973,11,-1.62153732776642,-0.67067950963974,-1.44702970981598,-1.23980033397675,-3.67145776748657
