"year","month","BC","CC","EC","LC","MC","PC","RB"
1975,12,-4.30686283111572,-2.32944059371948,-2.3004674911499,-4.48373889923096,-3.61783957481384,-2.80982232093811,-2.3589551448822
1976,1,-6.4504566192627,-4.4546070098877,-4.59445142745972,-6.72869396209717,-5.71953248977661,-5.08992195129395,-4.54297494888306
1976,2,-2.96328854560852,-1.11560308933258,-1.22139239311218,-3.52855348587036,-2.20925188064575,-1.71573853492737,-1.16880655288696
1976,3,-4.86210870742798,-1.96943771839142,-2.09384846687317,-5.79395008087158,-3.91517472267151,-2.72457575798035,-2.01719164848328
1976,4,1.34241938591003,4.477623462677,4.93323135375977,0.437644153833389,2.48588514328003,4.18099737167358,4.57408046722412
1976,5,7.67110586166382,11.1045475006104,11.5833396911621,6.87631130218506,8.97299003601074,10.7930774688721,11.130352973938
1976,6,10.5923719406128,13.6735105514526,13.84938621521,9.71279239654541,11.7134809494019,13.1096935272217,13.5545120239258
1976,7,17.0887451171875,20.1119594573975,20.2549304962158,16.5003890991211,18.1434116363525,19.455057144165,19.8749618530273
1976,8,14.6857070922852,17.3211708068848,17.5668506622314,13.9654359817505,15.6557483673096,16.8553638458252,17.2100524902344
1976,9,11.2517366409302,14.1548442840576,14.5466823577881,10.3678665161133,12.377477645874,13.7851934432983,14.1432704925537
1976,10,4.63970851898193,7.0405445098877,6.84277200698853,4.07965993881226,5.44057273864746,6.16937208175659,6.81392431259155
1976,11,0.354258954524994,2.4652590751648,2.11199283599854,-0.249895483255386,0.993030071258545,1.50541269779205,2.27337384223938
1976,12,-4.2851996421814,-2.43920826911926,-3.29315328598022,-4.48221635818481,-3.72488641738892,-3.78569626808167,-2.7957227230072
1977,1,-6.86020660400391,-4.77292251586914,-4.91766119003296,-7.42238140106201,-6.10512256622314,-5.50395631790161,-4.77102136611938
1977,2,-3.69661450386047,-0.945415377616882,-1.43437767028809,-4.23225688934326,-2.76034188270569,-2.17941284179688,-1.08272969722748
1977,3,-4.73222303390503,-1.51573848724365,-1.4548556804657,-5.89191341400146,-3.62073087692261,-2.16439175605774,-1.4544757604599
1977,4,3.7098240852356,7.2481951713562,7.227370262146,2.83407115936279,4.98247289657593,6.33353185653687,7.10176467895508
1977,5,4.11319446563721,7.40814638137817,8.03534126281738,3.04601216316223,5.43384981155396,7.2947850227356,7.56297874450684
1977,6,15.9233283996582,18.2985458374023,17.9456958770752,14.91383934021,16.5991764068604,17.2197933197021,17.8751850128174
1977,7,15.8291616439819,18.9405364990234,19.2067890167236,15.1959733963013,16.932165145874,18.395715713501,18.774772644043
1977,8,15.1734056472778,18.1345081329346,18.5796699523926,14.568699836731,16.2846012115479,17.8596725463867,18.0901126861572
1977,9,10.5691051483154,13.9066581726074,14.3396215438843,10.095630645752,11.8287181854248,13.547046661377,13.8831377029419
1977,10,6.30645370483398,9.08441352844238,9.24341011047363,5.69885873794556,7.40374231338501,8.61075973510742,9.10442638397217
1977,11,-0.775225579738617,1.61635804176331,2.28182649612427,-1.68900871276855,0.0527137331664562,1.76757442951202,1.82400143146515
1977,12,-3.68733859062195,-1.15030217170715,-0.574561357498169,-4.46134376525879,-2.77420282363892,-1.15421974658966,-0.907144904136658
1978,1,-4.89224338531494,-2.30070781707764,-1.78364026546478,-5.77638101577759,-3.87820911407471,-2.34100985527039,-2.07614731788635
1978,2,-4.4769082069397,-1.27321553230286,-1.13221323490143,-5.14125537872314,-3.40917301177979,-1.99650192260742,-1.28800773620605
1978,3,0.0547296218574047,3.3364520072937,3.39844512939453,-0.698488831520081,1.138014793396,2.54351043701172,3.20793390274048
1978,4,1.30095493793488,4.65150928497314,5.26305866241455,-0.056483082473278,2.54649257659912,4.52834606170654,4.80769109725952
1978,5,4.90575885772705,8.24107837677002,8.95273685455322,3.9557671546936,6.20829248428345,8.20751762390137,8.41475105285645
1978,6,11.4496984481812,14.8094358444214,15.2226133346558,10.7721424102783,12.6525745391846,14.3761491775513,14.7805233001709
1978,7,16.7277603149414,19.9221343994141,20.1852531433105,16.5436401367188,17.8872814178467,19.3412132263184,19.8296241760254
1978,8,13.9989757537842,17.3841724395752,17.7827777862549,13.7432451248169,15.2556400299072,16.94846534729,17.2783374786377
1978,9,9.28058433532715,11.7844762802124,12.4607019424438,9.05467319488525,10.3116178512573,11.8457536697388,11.7037763595581
1978,10,7.76738023757935,10.2060012817383,10.2744836807251,7.85769033432007,8.72376346588135,9.5961275100708,10.1706209182739
